code_name,barrier,Ir_Partial charge,Ir_Atom SASA,Ir_Buried volume,Ir_Atom H bond H2O,Ir_Fukui+,Ir_Fukui-,Ir_Atom electrophilicity,Ir_Fukui_rad,Ir_Fukui dual,Ir_Atom dipole moment,Ir_Coord. numbers,Ir_Atom Polarizability,Ir_Atom FOD,Ir_Atom dispersion,Ir_Pyramidalization,Ir_Pyramidaliz. volume,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Polarizability,Total FOD,Hardness,Softness,Dispersion area,Dispersion volume,Chem. potential,Electrophilicity,Electrofugality,Nucleofugality,S0-T1 gap
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2.6,-0.2548,4.9568,75.1126,0,0.0316,0.1492,0.03,0.0902,-0.1176,0.178,3.7818,32.4954,0.3644,40.6987,0.0341,1.277,7.7502,-7.4691,0.2811,5.9087,-0.0756,6.3854,662.4707,-18.1458,-3.1147,-7.2968,353.0878,0.8581,5.9843,0.1671,521.3795,539.2669,-2.9166,0.7107,6.6194,0.7863,55.9556
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,7.9,-0.0976,0.1953,78.8752,0,0.0277,0.1515,0.0291,0.0896,-0.1238,0.1735,3.7246,32.8447,0.3639,43.5466,0.0226,2.1663,8.1149,-7.4823,0.6326,6.0023,-0.0569,3.7967,682.1473,-18.3644,-1.9549,-7.3106,353.474,0.8764,6.0592,0.1651,530.9189,550.1584,-2.9727,0.7294,6.7317,0.7863,56.044
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,16.7,0.0896,11.8999,65.96,0,0.052,0.182,0.0378,0.117,-0.13,1.1519,3.519,31.907,0.3967,33.0837,0.0048,0.1157,6.0532,-6.1373,-0.0841,5.7954,-0.4856,3.3004,456.9011,-15.17,-4.27,-7.3592,189.349,0.8965,6.281,0.1592,327.1553,311.8488,-2.6549,0.5611,6.3565,1.0467,47.59
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,14,-0.0581,1.6726,76.2162,0,0.0058,0.1443,0.0198,0.075,-0.1385,0.8406,3.581,32.1226,0.343,42.5684,0.0209,1.0136,7.6321,-6.9812,0.6509,5.557,-0.2717,4.9094,717.7111,-19.2973,-2.0677,-7.0353,382.8122,0.8222,5.8287,0.1716,580.1357,612.5893,-2.6426,0.5991,6.156,0.8708,58.668
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5.1,-0.1185,2.1183,77.1405,0,0.0216,0.1222,0.0238,0.072,-0.1006,0.7503,3.4722,32.1149,0.3112,39.6162,0.0302,0.4868,7.5023,-7.0736,0.4287,6.0765,0.0922,1.941,624.9757,-8.5013,-1.3538,-7.5537,335.2757,0.8673,5.9843,0.1671,479.5512,515.223,-3.0844,0.7949,6.8714,0.7027,55.4132
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,14.4,-0.2548,23.8997,65.31,0,0.038,0.072,0.0285,0.055,-0.034,0.3331,3.698,32.203,0.3678,32.9427,0.016,0.2277,6.3939,-6.9741,-0.5803,6.4692,0.8318,4.9489,472.6426,-19.19,-3.73,-8.2081,223.3322,0.9863,5.6374,0.1774,325.4371,326.8427,-3.6505,1.1819,7.6511,0.3501,44.86
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,13.6,0.1207,1.6738,70.7235,0,0.1026,0.1605,0.0296,0.1316,-0.0579,0.9188,3.5255,32.1864,0.2585,36.0764,0.019,1.34,8.0879,-6.4654,1.6226,5.6001,-1.9981,4.7046,477.5197,-25.7635,-4.7648,-6.333,191.685,0.5269,7.5982,0.1316,351.7567,337.5688,-1.801,0.2135,5.8136,2.2116,61.743
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,8.7,0.0436,0,77.9068,0,0.0763,0.173,0.0278,0.125,-0.0967,0.0716,3.6683,33.0923,0.359,40.992,0.0243,1.1735,7.9381,-6.4313,1.5068,5.2334,-1.7868,5.2669,515.6633,-24.5052,-3.2133,-6.1522,213.8692,0.7481,7.0202,0.1424,386.5907,375.8803,-1.7233,0.2115,5.4449,1.9983,56.5274
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,13.4,0.106,0.1804,73.7649,0,0.0235,0.17,0.0277,0.0965,-0.1465,0.5213,3.624,32.756,0.4105,36.3607,0.0152,0.5071,6.6364,-6.433,0.2034,5.7018,-0.4818,0.5638,498.2563,-12.8049,-1.77,-7.235,203.8411,0.965,6.1836,0.1617,352.5495,337.4939,-2.61,0.5508,6.2526,1.0326,49.4347
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,11.5,0.0374,5.1189,72.6069,0,0.0863,0.1241,0.0393,0.1054,-0.0378,0.7934,3.5644,32.2218,0.2594,35.7817,0.013,2.5352,7.9709,-7.1049,0.866,6.0095,-0.6654,7.5538,514.7549,-22.233,-3.9248,-7.5555,231.2737,0.6431,6.6749,0.1498,387.0648,395.3294,-2.672,0.5354,6.5448,1.2008,58.1838
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,15.9,0.0294,15.8584,66.4926,0,0.1238,0.1758,0.0504,0.1496,-0.052,0.9461,3.548,32.0884,0.2278,32.9185,0.0108,1.0948,7.9792,-6.731,1.2482,6.4945,-1.0657,3.0036,456.981,-19.5439,-4.2458,-7.3511,185.0425,0.4724,7.5602,0.1323,321.1684,305.0227,-2.7144,0.4873,6.9818,1.553,66.5929
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,8.9,0.1287,12.4309,66.9257,0,0.0565,0.1789,0.0372,0.118,-0.1224,0.0725,3.5474,32.4582,0.4066,30.636,0.016,0.9622,7.4444,-5.8856,1.5589,6.0215,-0.6955,6.7595,428.4045,-22.0571,-4.2113,-7.2224,157.7355,0.9205,6.717,0.1488,288.0252,272.3027,-2.663,0.528,6.5495,1.2234,51.2262
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,8.2,-0.1127,7.6501,73.0032,0,0.0174,0.1309,0.0234,0.0743,-0.1134,0.6081,3.5525,32.1827,0.3014,37.4613,0.0093,0.1564,7.275,-6.6781,0.5969,6.2786,0.1452,3.3074,634.6952,-16.6329,-3.3382,-7.5462,334.5251,0.8216,6.1334,0.163,472.4578,497.4515,-3.2119,0.841,7.1197,0.6958,59.7232
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,8.9,-0.1721,1.3999,78.1697,0,0.137,0.1391,0.0403,0.1382,-0.0021,0.4049,3.7112,32.3958,0.1919,42.1063,0.0154,1.4518,8.3649,-7.6839,0.681,5.7331,-1.5056,8.7506,587.4221,-21.1458,-2.3948,-6.6053,282.4016,0.3649,7.2387,0.1382,472.0283,500.1261,-2.1138,0.3086,6.0417,1.8142,66.7545
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,9.8,-0.1986,5.4316,73.5276,0,0.0607,0.1213,0.0394,0.0906,-0.0606,0.4332,3.6975,32.697,0.3191,37.7675,0.0006,0.0119,7.2444,-6.8107,0.4336,6.4957,0.1374,4.2537,492.657,-11.5104,-2.3406,-7.9297,231.4244,0.7817,6.3583,0.1573,350.4058,351.0686,-3.3165,0.866,7.3617,0.7286,53.152
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,12.6,0.1005,20.3876,65.542,0,0.0532,0.1568,0.0291,0.105,-0.1036,0.5807,3.445,31.9658,0.3193,30.1769,0.011,0.1779,6.9905,-5.2462,1.7442,5.8082,-1.1817,1.2562,407.3774,-30.7839,-5.982,-6.7401,163.7582,0.6977,6.9899,0.1431,269.8405,258.823,-2.3132,0.3828,6.1909,1.5645,59.0001
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,13.4,-0.0407,2.777,73.0675,0,0.102,0.1584,0.0326,0.1302,-0.0564,0.517,3.647,32.5641,0.2427,37.3194,0.0119,0.6815,8.5541,-6.8205,1.7335,5.5273,-1.6877,8.3745,530.894,-22.6453,-2.9581,-6.444,220.8025,0.5046,7.215,0.1386,394.1038,377.3283,-1.9198,0.2554,5.7827,1.9431,65.0082
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,15,-0.0571,13.5499,66.95,0,0.173,0.176,0.0471,0.174,-0.003,0.7594,3.619,32.064,0.172,34.553,0.0087,0.172,8.3095,-7.1369,1.1727,6.3424,-1.8806,0.6139,446.909,-10.68,-3.1,-6.8289,186.8168,0.3205,8.223,0.1216,332.4229,322.5659,-2.2309,0.3026,6.645,2.1832,70.6
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,8.7,-0.1744,0.0342,79.4321,0,0.0996,0.1299,0.0344,0.1148,-0.0303,0.3008,3.6548,32.4898,0.2166,42.467,0.0042,0.0578,8.7971,-7.1716,1.6255,6.1226,-1.4106,3.4547,519.3728,-12.6192,-2.0215,-6.9547,240.5521,0.4735,7.5332,0.1327,401.4892,417.467,-2.356,0.3684,6.491,1.779,66.9635
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,17.8,0.0826,19.6897,65.0737,0,0.0784,0.108,0.046,0.0934,-0.0296,0.917,3.5773,32.2144,0.3394,32.2219,0.0057,2.9472,6.9569,-6.5146,0.4423,6.125,0.2219,6.884,479.395,-22.6516,-4.9214,-7.8872,214.5988,0.8957,5.9031,0.1694,332.8897,323.5056,-3.1734,0.853,6.978,0.6312,48.778
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,13.3,-0.0941,21.4152,66,0,0.064,0.1155,0.0418,0.09,-0.0515,0.7684,3.5665,32.1775,0.3089,32.181,0.0253,0.6318,6.9849,-6.5638,0.421,6.6945,0.332,4.6138,437.8256,-14.5251,-3.265,-8.074,195.688,0.8174,6.3625,0.1572,295.4933,293.0547,-3.5133,0.97,7.6645,0.638,52.1847
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,9.1,-0.0874,12.107,68.1349,0,0.1266,0.176,0.0566,0.1513,-0.0494,0.7452,3.6354,32.3707,0.2986,33.2698,0.0091,0.3581,8.1075,-7.0379,1.0696,6.5494,-0.7265,3.026,443.5826,-14.7313,-2.526,-7.6076,176.3437,0.6431,7.2758,0.1374,315.2432,301.2008,-2.9115,0.5825,7.1319,1.309,58.1901
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,13.8,-0.1286,2.1842,71.9674,0,0.0103,0.115,0.017,0.0624,-0.1047,0.5184,3.6285,32.3329,0.3077,36.8086,0.01,0.0981,7.5528,-6.6679,0.8849,6.0064,-0.5346,4.9057,502.9345,-21.5913,-3.584,-7.2666,217.9528,0.7329,6.541,0.1529,361.7346,352.4299,-2.7359,0.5722,6.5787,1.1068,58.3726
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,9.7,-0.0601,15.2075,68.4581,0,0.0949,0.1687,0.0317,0.1319,-0.0739,0.6462,3.6469,32.56,0.309,33.1829,0.0028,1.44,7.7524,-6.152,1.6004,5.1065,-1.6171,6.2355,474.616,-15.9654,-3.0245,-6.4605,197.825,0.6692,6.7236,0.1488,344.4879,329.8516,-1.7447,0.2264,5.3328,1.8435,56.3075
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,13.4,0.034,6.7249,69.41,0,0.032,0.1355,0.0309,0.084,-0.1035,0.1775,3.5345,32.062,0.4328,33.2519,0.0019,0.0287,5.3007,-5.9258,-0.6252,6.1002,0.3657,7.8765,476.8818,-21.45,-3.045,-7.9146,187.4214,1.1999,5.7345,0.1744,326.8766,310.7259,-3.233,0.9113,7.0116,0.5456,39.225
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,14.5,0.0622,8.6336,71.8264,0,0.0158,0.1493,0.0246,0.0821,-0.1335,0.8022,3.5495,32.1949,0.3124,36.3999,0.0075,1.3022,7.6697,-7.073,0.5967,6.3151,0.1228,3.8816,645.6772,-20.3401,-3.5964,-7.5297,334.1412,0.7698,6.1923,0.1615,486.2083,503.4594,-3.219,0.8367,7.1518,0.7139,61.0704
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,4.6,0.0384,7.212,72.4061,0,0.213,0.2098,0.0337,0.211,0.0032,0.0754,3.1601,32.3418,0.3788,32.5874,0.0008,0.3951,7.0733,-6.0513,1.022,5.4686,-2.8257,8.5499,441.6082,-19.6084,-1.6764,-5.964,176.0451,0.5909,8.2943,0.1206,320.8627,323.8847,-1.3214,0.1053,5.5738,2.931,58.6598
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,23.6,0.3672,21.5699,63.0093,0,0.059,0.1665,0.0411,0.113,-0.1075,0.9829,3.4035,31.7079,0.4671,29.357,0.0394,1.2971,5.0694,-5.3169,-0.2475,5.8609,-0.1924,6.5927,446.4554,-29.4842,-4.5098,-7.456,172.7761,1.1043,6.0533,0.1652,297.7632,282.4284,-2.8342,0.6635,6.5244,0.8559,39.9811
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5.3,-0.202,5.8249,76.992,0,0.0578,0.1431,0.0275,0.1009,-0.0853,0.4905,3.864,32.6732,0.2417,37.8356,0.062,1.7668,8.6813,-7.6002,1.0811,5.8018,-1.3201,7.3876,529.7497,-29.021,-2.9101,-7.0089,243.4448,0.569,7.1219,0.1404,415.6714,426.8727,-2.2409,0.3526,6.1544,1.6727,53.5687
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,6.4,-0.3306,12.0997,70.6181,0,0.1735,0.1254,0.0512,0.1494,0.0481,0.2065,3.7151,32.1929,0.2286,36.9445,0.002,0.0312,7.7257,-7.039,0.6867,6.1554,-1.3023,4.7392,456.3148,-14.8399,-4.1127,-7.1172,205.3197,0.4408,7.4577,0.1341,342.7811,340.3914,-2.4265,0.3948,6.5501,1.6971,63.1068
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,15,-0.0932,9.6451,69.3969,0,0.0344,0.0998,0.0238,0.0671,-0.0654,0.972,3.4401,31.9506,0.253,33.4262,0.0012,0.0125,7.4548,-7.2011,0.2536,6.8513,-0.3165,1.8014,439.5771,-8.9648,-1.2295,-7.9074,188.8659,0.5796,7.1678,0.1395,302.5586,303.9921,-3.2674,0.7447,7.596,1.0612,64.8948
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,4.3,-0.2247,2.1492,75.3934,0,0.1595,0.1496,0.0451,0.1546,0.01,0.0374,3.785,32.6129,0.266,38.9555,0.0057,0.6452,7.9154,-7.598,0.3174,5.6136,-1.5025,3.4228,508.7811,-11.3139,-3.1151,-6.5655,236.0666,0.509,7.1161,0.1405,394.7791,404.3749,-2.0556,0.2969,5.9105,1.7994,56.6346
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,13.6,0.0457,8.0599,69.46,0,0.044,0.156,0.0334,0.1,-0.112,0.9036,3.627,32.157,0.3327,34.423,0.0001,0.8106,6.9374,-7.0049,-0.0675,6.1871,-0.3565,5.83,470.6199,-23.34,-4.69,-7.669,198.7237,0.7644,6.5436,0.1528,339.057,326.277,-2.9153,0.6494,6.8365,1.0059,54.49
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5.7,-0.3005,3.6496,75.8602,0,0.0164,0.0984,0.0187,0.0574,-0.0821,0.2106,3.7514,32.3073,0.2794,41.1122,0.0574,0.8918,7.9973,-7.611,0.3863,6.0603,0.1087,2.6217,647.6075,-9.362,-1.8442,-7.5845,350.9241,0.8215,5.9516,0.168,501.2738,530.1609,-3.0845,0.7993,6.8596,0.6906,56.743
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,12.6,-0.1258,11.7799,69.86,0,0.182,0.136,0.0598,0.159,0.046,0.5415,3.713,32.245,0.1774,35.3289,0.0015,0.353,9.0537,-8.0102,1.0435,6.684,-1.1093,3.8025,460.5578,-14.93,-2.88,-7.3923,196.1788,0.3377,7.7933,0.1283,340.5281,333.752,-2.7873,0.4985,7.1825,1.6078,67.68
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,9.2,-0.131,8.2829,70.4628,0,0.0271,0.1366,0.0268,0.0819,-0.1094,0.7684,3.658,32.2297,0.2927,34.7866,0.0192,0.3083,6.6823,-6.899,-0.2167,6.2049,-0.0956,3.7066,445.7457,-10.2714,-1.9543,-7.8935,195.8386,0.8513,6.3005,0.1587,317.2095,313.4855,-3.0546,0.7406,6.9455,0.8362,51.9583
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,24,0.3544,27.861,61.2946,0,0.0665,0.2113,0.0426,0.139,-0.1447,1.1616,3.3374,31.7383,0.2901,27.9467,0.0034,1.0263,7.2887,-5.5461,1.7426,6.5268,-0.8637,2.4452,389.665,-23.1059,-4.5493,-7.2542,143.7647,0.6427,7.3906,0.1353,254.7672,242.4314,-2.8315,0.5424,7.0693,1.4062,61.1965
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6.2,-0.1347,2.0369,73.4928,0,0.0674,0.1323,0.031,0.1002,-0.0649,0.6631,3.6239,32.2532,0.2868,36.7522,0.01,0.1552,7.8167,-6.6449,1.1718,5.7777,-1.0352,4.8654,489.9137,-17.3611,-3.7404,-7.2028,218.0369,0.7098,6.813,0.1468,362.8169,374.4276,-2.3712,0.4128,6.1905,1.448,55.5739
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,20.1,0.2756,22.5879,62.8755,0,0.0476,0.1944,0.0303,0.1208,-0.1468,0.9107,3.3892,32.0001,0.381,29.2493,0.0293,0.8497,6.9621,-5.0299,1.9323,5.3155,-1.2577,2.4022,436.4415,-24.2049,-4.2159,-6.5956,164.5158,0.8552,6.5732,0.1521,297.5317,281.5825,-2.0289,0.3131,5.6286,1.5708,51.6256
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,6.6,-0.3088,4.7175,75.1364,0,0.031,0.105,0.0258,0.068,-0.074,0.2442,3.7137,32.2316,0.2712,41.7272,0.0214,0.3186,7.7171,-7.4258,0.2913,6.3616,0.1988,1.7155,661.4744,-9.6619,-2.0465,-7.7469,354.1421,0.7167,6.1628,0.1622,511.2792,538.4871,-3.2802,0.8732,7.2348,0.6743,61.0744
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,15,-0.0925,21.7381,65.3995,0,0.0464,0.1086,0.0296,0.0775,-0.0622,0.8801,3.5528,32.1036,0.3597,31.7825,0.0192,0.2983,6.7381,-6.0225,0.7156,5.899,-0.1868,6.9772,476.2426,-24.1089,-2.9714,-7.4179,205.4117,0.8526,6.0859,0.1644,326.9994,317.7566,-2.8561,0.6705,6.5696,0.8573,50.6932
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,8.7,-0.1348,1.8118,73.603,0,0.0726,0.1416,0.0369,0.1071,-0.069,0.6243,3.561,32.2267,0.2383,36.3482,0.0042,0.0651,8.1733,-7.0779,1.0954,6.5743,-0.7771,2.311,486.2254,-11.0477,-2.2997,-7.7029,212.446,0.5694,7.3514,0.136,355.2749,365.5,-2.8986,0.5714,7.1457,1.3486,64.9791
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,4.3,-0.1095,1.5978,76.8501,0,0.1417,0.1168,0.034,0.1289,0.0249,0.7946,3.4473,32.0791,0.2769,37.8993,0.0566,0.7823,7.6667,-6.7992,0.8675,5.67,-1.8161,4.8192,471.8017,-15.5482,-3.044,-6.7671,221.375,0.5473,7.486,0.1336,358.9126,384.5287,-1.927,0.248,5.918,2.0641,59.1324
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,21,0.1916,5.9049,70.3919,0,0.0735,0.1475,0.0358,0.1105,-0.074,0.7093,3.4979,32.4325,0.2627,33.7729,0.0166,1.1735,8.1514,-6.4166,1.7348,5.9557,-0.8915,4.1716,497.568,-20.6136,-3.2315,-7.1736,204.6514,0.6438,6.8472,0.1461,351.5985,340.0343,-2.5321,0.4682,6.4239,1.3597,61.6264
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,14.4,0.0526,0.295,73.805,0,0.019,0.132,0.0226,0.0755,-0.113,0.7313,3.5325,32.201,0.3182,36.0296,0.002,0.0228,6.6363,-6.4712,0.1652,6.2294,-0.3232,1.1804,475.4902,-17,-1.7,-7.6058,197.1803,0.7729,6.5526,0.1526,339.4428,328.8416,-2.9531,0.6655,6.8949,0.9886,57.6
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,13.8,-0.0302,6.1094,72.7467,0,0.0169,0.1396,0.0232,0.0782,-0.1227,0.8951,3.5831,32.04,0.3193,38.7734,0.0253,1.3708,7.6062,-7.131,0.4751,5.935,-0.1852,2.3441,652.1402,-20.119,-3.8542,-7.2476,335.9853,0.7626,6.1202,0.1634,502.2903,517.6981,-2.8749,0.6753,6.6103,0.8605,57.8968
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,10.4,-0.0924,15.8345,68.08,0,0.094,0.1355,0.0343,0.115,-0.0415,0.8061,3.5475,32.045,0.2577,32.859,0.008,0.1031,7.6902,-6.3497,1.3405,5.9653,-1.341,4.6856,426.2355,-24.9049,-4.99,-6.9356,179.1332,0.5378,7.3062,0.1368,300.5106,293.4854,-2.3121,0.3659,6.3311,1.7068,62.6352
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,16.4,0.2678,4.7386,71.3444,0,0.1166,0.1857,0.0282,0.1513,-0.069,1.1371,3.2343,31.91,0.2757,32.9488,0.0077,0.1836,8.2445,-5.6163,2.6282,5.3166,-2.3308,4.4791,472.8041,-22.6399,-2.8082,-6.0678,187.0663,0.5614,7.6474,0.1307,343.0953,335.6563,-1.4929,0.1457,5.4623,2.4766,63.4089
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,9.2,-0.0902,6.4813,71.796,0,0.0878,0.1319,0.0325,0.1098,-0.0441,0.7662,3.5403,32.0815,0.2644,35.0725,0.011,0.1631,7.7629,-6.4702,1.2928,5.8804,-1.3226,4.4361,481.5765,-24.4863,-4.6304,-6.902,214.0283,0.5509,7.203,0.1388,351.9963,361.2019,-2.2789,0.3605,6.2409,1.6831,62.2672
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,17.1,0.1104,7.6383,68.3873,0,0.0854,0.1744,0.0368,0.1302,-0.089,1.1052,3.4672,32.013,0.301,33.8315,0.0086,0.1582,7.8215,-6.4541,1.3674,5.8508,-1.3118,3.4195,481.7568,-15.6223,-4.1523,-7.018,202.9749,0.6327,7.1626,0.1397,356.2362,359.398,-2.2695,0.3596,6.2104,1.6714,58.5397
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,17.8,0.2709,12.7552,67.5225,0,0.0661,0.196,0.0366,0.131,-0.1299,1.0204,3.4115,32.1499,0.3028,30.9575,0.014,0.4477,7.8319,-5.8615,1.9704,6.008,-1.1862,2.2105,439.7778,-17.6173,-3.508,-6.9347,171.6465,0.6684,7.1941,0.139,304.6594,294.8533,-2.4109,0.404,6.412,1.5902,59.1679
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,4.5,-0.2106,8.1699,72.44,0,0.069,0.159,0.0302,0.114,-0.09,0.3805,3.812,32.477,0.2318,36.5464,0.0022,0.0566,8.1929,-7.22,0.9729,5.8453,-1.4602,7.5485,496.7697,-29.15,-3.44,-6.9431,212.7341,0.5432,7.3055,0.1369,379.5162,366.4653,-2.1925,0.329,6.1743,1.7892,55.39
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,8.6,0.1267,11.0599,71.22,0,0.075,0.173,0.0414,0.124,-0.098,0.663,3.275,32.105,0.3151,30.7889,0.0413,1.7177,7.4535,-6.3419,1.1116,6.4159,-0.7423,4.285,411.0275,-20.65,-3.7,-7.4628,161.1825,0.765,7.1582,0.1397,279.5311,277.5752,-2.8368,0.5621,6.978,1.3044,45.54
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,10,-0.0941,1.0433,75.8056,0,0.1724,0.1182,0.0431,0.1457,0.0542,0.8512,3.3868,31.9396,0.2016,37.3338,0.0006,0.2308,8.358,-7.3556,1.0024,6.5121,-1.8207,1.6287,468.673,-11.4516,-1.3993,-7.1057,209.1873,0.3612,8.3328,0.12,351.3315,371.6775,-2.3457,0.3302,6.8423,2.1509,71.2198
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,18.7,0.3076,3.5435,71.73,0,0.1275,0.185,0.0365,0.156,-0.0575,1.1955,3.2475,31.861,0.2306,32.7325,0.0181,0.5721,8.6345,-6.2283,2.4061,6.1426,-2.104,2.8381,441.6912,-19.6804,-2.8151,-6.5981,171.3506,0.4635,8.2466,0.1212,317.1522,314.1132,-2.0193,0.2472,6.3899,2.3512,67.6403
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,16.3,0.1581,3.3315,70.9336,0,0.0518,0.151,0.0258,0.1011,-0.0992,0.6478,3.5103,32.5151,0.2979,35.0946,0.0189,0.5401,7.7891,-5.8683,1.9209,5.2524,-1.3276,7.7708,540.0171,-24.292,-3.008,-6.6136,220.9807,0.6981,6.5801,0.152,389.9234,371.7084,-1.9624,0.2927,5.5451,1.6203,60.8278
