Reaction,Aryl SMILES,Catalyst Name,Base Name,Solvent Name,Yield
26083,c1ccc(cc1)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,76.04
26084,Cc1ccnc(c1Br)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,0
26085,c1ccc(cc1)CSc2nnc(s2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26086,c1ccc2c(c1)ccc(c2Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26087,COC(=O)[C@@H]1C[C@H](CN1C(=O)OCc2ccccc2)OC(=O)N3Cc4cccc(c4C3)Br,cphos-pd-g4,LiOTMS,DMSO,0
26088,COC(=O)Cc1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26089,COC(=O)C(c1ccc(cn1)Br)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,31.225
26090,c1cc2cncc(c2nc1)Br,cphos-pd-g4,LiOTMS,DMSO,55.75
26091,CC(C)(C)[Si](C)(C)OCc1cc(ncc1Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26092,COc1ccc(c(c1)[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,41.455
26093,CC(C)c1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,27.635
26094,CC(C)c1cccc2c1[nH]c(c2Br)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,4.385
26095,c1cc(ccc1c2nc(no2)CCC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,47.075
26096,c1c(cc(c2c1CCO2)C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,38.145
26097,c1ccc(cc1)c2ncc(cn2)Br,cphos-pd-g4,LiOTMS,DMSO,37.985
26098,COC(=O)c1nc([nH]n1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26099,c1cc(cc2c1cc(c(n2)Cl)C#N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26100,COc1c(csc1C(=O)OC)Br,cphos-pd-g4,LiOTMS,DMSO,0
26101,COc1cc(ccc1Br)[N+](=O)[O-],cphos-pd-g4,LiOTMS,DMSO,54.965
26102,c1cc(ccc1OCCCl)Br,cphos-pd-g4,LiOTMS,DMSO,33.96
26103,c1cc(ccc1c2[nH]ccn2)Br,cphos-pd-g4,LiOTMS,DMSO,9.27
26104,c1cc2c(c(c1)C(=O)N)n[nH]c2Br,cphos-pd-g4,LiOTMS,DMSO,0
26105,Cc1cc(cc(c1)Br)N(COCC[Si](C)(C)C)c2nccc(n2)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,75.195
26106,c1cc(cc(c1)Br)c2ccon2,cphos-pd-g4,LiOTMS,DMSO,0
26107,CC(C)(C)OC(=O)N1C[Si](C[C@H]1c2[nH]c3ccc4cc(ccc4c3n2)Br)(C)C,cphos-pd-g4,LiOTMS,DMSO,0
26108,Cc1c(cc(c(c1Cl)N)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,28.32
26109,CC(=O)c1c(cnn1C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26110,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,cphos-pd-g4,LiOTMS,DMSO,3.59
26111,c1cc(ccc1C2CCC(=O)NC2)Br,cphos-pd-g4,LiOTMS,DMSO,8.075
26112,CC(C(=O)OC(C)(C)C)Oc1ccc(c(c1)F)CCOc2cc(cc(c2)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,8.755
26113,c1ccc(c(c1)COc2ccc(cc2C#N)S(=O)(=O)Nc3nccs3)Br,cphos-pd-g4,LiOTMS,DMSO,52.19
26114,CC(C)(C)c1cc(cc(c1)Br)C#N,cphos-pd-g4,LiOTMS,DMSO,38.22
26115,COc1ccc(cc1O)Br,cphos-pd-g4,LiOTMS,DMSO,24.82
26116,c1c(c(c(cn1)Br)N)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26117,COC(=O)c1ccc(cc1)Oc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,24.825
26118,COc1cc(c(cc1C(=O)O)Br)OC,cphos-pd-g4,LiOTMS,DMSO,39.715
26119,CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26120,c1cc2c(c(c1)Br)nc[nH]2,cphos-pd-g4,LiOTMS,DMSO,0.41
26121,c1cc(c2c(c1F)C(=O)CCC2)Br,cphos-pd-g4,LiOTMS,DMSO,3.965
26122,c1cc2c(c(c1)Br)OCCC2O,cphos-pd-g4,LiOTMS,DMSO,17.45
26123,CC(=O)Nc1cc(c(cc1Br)OC)OC,cphos-pd-g4,LiOTMS,DMSO,0
26124,c1cc(c2c(c1Cl)CNCC2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26125,CC(C)(C)OC(=O)c1cccc(c1)S(=O)(=O)c2cccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26126,COc1c(cccc1Br)N,cphos-pd-g4,LiOTMS,DMSO,0
26127,COC(=O)[C@@H]1CCC[C@@H](C1)Oc2cccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,6.71
26128,Cc1cc(c(cc1Br)C)O,cphos-pd-g4,LiOTMS,DMSO,3.67
26129,c1cc2c(c(c1)Br)CCNC2,cphos-pd-g4,LiOTMS,DMSO,2.115
26130,CC(C)(C)OC(=O)N1CCC[C@@H]1c2[nH]cc(n2)c3ccc(cc3)Br,cphos-pd-g4,LiOTMS,DMSO,11.755
26131,c1cc(c(cc1Br)OC(F)(F)F)CN,cphos-pd-g4,LiOTMS,DMSO,0
26132,c1c(cc(c2c1c(ncn2)O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26133,c1cc(c(cc1CO)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,8.49
26134,CCOC(=O)C1C2C1Oc3c2ccc(c3)Br,cphos-pd-g4,LiOTMS,DMSO,0
26135,c1c(c(cc(c1Br)Cl)N)C#N,cphos-pd-g4,LiOTMS,DMSO,0
26136,C[Si](C)(C)C#Cc1ccccc1Br,cphos-pd-g4,LiOTMS,DMSO,0
26137,c1cc(cc(c1)Br)c2c[nH]nc2,cphos-pd-g4,LiOTMS,DMSO,0
26138,CC(C)(C)OC(=O)NCC1(CCC1)c2cccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,33.31
26139,c1ccc2c(c1)c3ccc(cc3c(n2)O)Br,cphos-pd-g4,LiOTMS,DMSO,25.975
26140,c1cc2c(c(c1)Br)c([nH]n2)N,cphos-pd-g4,LiOTMS,DMSO,24.495
26141,c1cc(cc(c1)Br)n2cncn2,cphos-pd-g4,LiOTMS,DMSO,61.96
26142,CSc1ccc(cc1)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,46.545
26143,c1c(cnc(c1F)C#N)Br,cphos-pd-g4,LiOTMS,DMSO,6.205
26144,Cn1c2ccc(cc2c(n1)C(=O)NCc3ccc(cc3)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,11.11
26145,CC(C)(C)OC(=O)c1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,33.835
26146,c1ccc(c(c1)C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26147,CCOC(=O)c1ccc(cc1)NC(=O)Cc2ccc(cn2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26148,c1cc(ccc1N2CCCC2)Br,cphos-pd-g4,LiOTMS,DMSO,65.415
26149,Cc1cc(ccc1C(=O)CCC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,4.395
26150,c1cc(c(cc1OC(F)(F)F)Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26151,c1ccc(c(c1)C(=O)N2CCCCC2)Br,cphos-pd-g4,LiOTMS,DMSO,8.395
26152,CC1(COC(OC1)c2cc(c(cc2Br)OC)OC)C,cphos-pd-g4,LiOTMS,DMSO,7.155
26153,c1cc(c(cc1Br)Cl)N,cphos-pd-g4,LiOTMS,DMSO,19.345
26154,c1cc2c(cc[nH]2)cc1Br,cphos-pd-g4,LiOTMS,DMSO,0.385
26155,c1cc(c(cc1N2C[C@@H](OC2=O)CNc3ccon3)F)Br,cphos-pd-g4,LiOTMS,DMSO,5.755
26156,c1cc2cncnc2cc1Br,cphos-pd-g4,LiOTMS,DMSO,47.65
26157,c1cc(c(nc1)N2CCC(=O)C2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26158,c1c(cc(cc1[N+](=O)[O-])Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,56.3
26159,CS(=O)(=O)c1ccc(cc1)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,73.58
26160,CCOC(=O)c1nc(n(n1)C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26161,COC(=O)C(c1ccc(cc1Br)F)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,0
26162,CCOC(=O)c1cc2cc(ccc2[nH]1)Br,cphos-pd-g4,LiOTMS,DMSO,0.875
26163,CN(C)Cc1c[nH]c2c1cc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26164,c1c(cc(c(c1F)C#N)F)Br,cphos-pd-g4,LiOTMS,DMSO,6.74
26165,c1cc2c([nH]nc2nc1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26166,c1cc(ncc1Br)OCC(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,34.47
26167,c1c(cnc2c1NC(=O)CC2)Br,cphos-pd-g4,LiOTMS,DMSO,9.96
26168,CC(c1ccc(cc1)Br)O,cphos-pd-g4,LiOTMS,DMSO,13.56
26169,c1cc(c(cc1[C@@H](CCO)N)Br)N,cphos-pd-g4,LiOTMS,DMSO,0
26170,c1ccc(cc1)CCOc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,39.665
26171,COC(=O)c1cc(nc2c1cc(cc2)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26172,CC(C)(c1ccc(cc1)Br)C(=O)N,cphos-pd-g4,LiOTMS,DMSO,5.71
26173,c1cc(cc(c1)Br)c2ccc(cc2)F,cphos-pd-g4,LiOTMS,DMSO,75.19
26174,c1ccnc(c1)C[C@H]2COc3cc(ccc3[C@@H]2O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26175,c1cc(cc(c1)Br)CCC#N,cphos-pd-g4,LiOTMS,DMSO,33.205
26176,CCCCc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,32.045
26177,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2ncc(c4)Br)Cl)CC1,cphos-pd-g4,LiOTMS,DMSO,62.79
26178,CCC(=O)c1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,18.51
26179,CC(C)(C)OC(=O)CN1C(CCC1=O)c2ccccc2Br,cphos-pd-g4,LiOTMS,DMSO,0
26180,c1cc(c(cc1OC2CC2)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,34.675
26181,Cc1cc(c(cc1Cl)C=O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26182,CC(C)(C)c1ccc(c(c1)Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26183,c1cc(c(cc1Br)F)Cl,cphos-pd-g4,LiOTMS,DMSO,52.5
26184,COc1ccc(cc1)Cn2cc(c(cc2=O)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
26185,c1cc(c(cc1Cl)F)Br,cphos-pd-g4,LiOTMS,DMSO,22.855
26186,Cc1nc(on1)c2cccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,61.37
26187,c1ccnc(c1)c2ccc(s2)Br,cphos-pd-g4,LiOTMS,DMSO,10
26188,c1ccc(c(c1)C(C(=O)O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26189,CSc1ncc(c(n1)CO)Br,cphos-pd-g4,LiOTMS,DMSO,0
26190,CCOC(=O)c1c(oc(n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26191,c1cc(ccc1C#N)c2ccc(s2)Br,cphos-pd-g4,LiOTMS,DMSO,24.295
26192,CCCc1[nH]c(c(n1)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26193,c1c(cc(cc1[N+](=O)[O-])Br)[N+](=O)[O-],cphos-pd-g4,LiOTMS,DMSO,62.83
26194,c1c(cnc2c1CCC2=O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26195,c1ccc(cc1)OCc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,44.38
26196,CS(=O)(=O)c1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,37.26
26197,COc1ccc(cc1)CNc2c(cc3ccc(cc3n2)CC(C=C)OCC#C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26198,CC(=O)Nc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,63.24
26199,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO,cphos-pd-g4,LiOTMS,DMSO,34.42
26200,c1ccc(c(c1)n2cnc(n2)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26201,C[Si](C)(C)C#Cc1c(cc(cn1)Br)N,cphos-pd-g4,LiOTMS,DMSO,0
26202,c1ccn2c(c1)nc(c2Cl)Br,cphos-pd-g4,LiOTMS,DMSO,2.585
26203,c1cc(cc(c1)Cl)COc2cc(cc(c2)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,35.1
26204,Cc1c(ccc2n1nc(n2)N)Br,cphos-pd-g4,LiOTMS,DMSO,1.67
26205,c1ccc(c(c1)CC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26206,c1c(nc(s1)C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26207,c1cc2nc(c(n2cc1Cl)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,0
26208,c1cc2c(cc1F)cc(n2CC(=O)NCc3ccc(cn3)Br)c4ncco4,cphos-pd-g4,LiOTMS,DMSO,2.815
26209,Cc1cc(cc(c1)Br)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,11.835
26210,CC(C)(C)OC(=O)NC1CNc2ccc(cc2NC1=O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26211,COc1cc2c(cc(cn2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,40.67
26212,c1cc(c(cc1O)Br)OC(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,6.01
26213,CN(C)[C@@H](c1ccc(cc1)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,46.255
26214,Cc1cc(c(c(c1)C)Br)C,cphos-pd-g4,LiOTMS,DMSO,0
26215,CCOc1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,40.05
26216,CCc1ccc(c(c1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,33.62
26217,CS(=O)(=O)c1nc(c(c(n1)NCc2ccccc2)Br)NCc3ccccc3,cphos-pd-g4,LiOTMS,DMSO,0
26218,CCc1c(cccc1Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,8.655
26219,COc1ccc(cc1)CN2CCc3cc(ccc3C2=O)Br,cphos-pd-g4,LiOTMS,DMSO,60.39
26220,c1ccc2c(c1)ccc(n2)Br,cphos-pd-g4,LiOTMS,DMSO,59.27
26221,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N,cphos-pd-g4,LiOTMS,DMSO,0
26222,COc1ccc2c(c1)nc([nH]2)Br,cphos-pd-g4,LiOTMS,DMSO,1.705
26223,c1ccc2c(c1)-c3ccc(cc3C2=O)Br,cphos-pd-g4,LiOTMS,DMSO,44.23
26224,Cc1cccc(c1Br)C#N,cphos-pd-g4,LiOTMS,DMSO,29.5
26225,CC(C)c1cc(c2cc(ccc2n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,45.465
26226,c1cc(ccc1/C=C/C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,70.755
26227,Cc1cc(cc(c1Br)C)C(=O)OC(C)(C)C,cphos-pd-g4,LiOTMS,DMSO,3.095
26228,COC(=O)C(CO)(CO)c1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26229,c1c(cc(c(c1Cl)Br)Cl)O,cphos-pd-g4,LiOTMS,DMSO,0
26230,c1c(cc(c(c1F)CO)F)Br,cphos-pd-g4,LiOTMS,DMSO,44.285
26231,c1cc2c(cc1Br)c(nc(n2)Cl)N3CCOCC3,cphos-pd-g4,LiOTMS,DMSO,0
26232,Cn1cc(c(n1)c2cccc(c2)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26233,c1cc(ncc1Br)C[n+]2cc(on2)O,cphos-pd-g4,LiOTMS,DMSO,0
26234,COC(=O)c1cc(c(s1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26235,c1c(cc(c(c1Cl)F)Br)OC2CCC2,cphos-pd-g4,LiOTMS,DMSO,29.1
26236,c1cn2c(c(n1)Cl)c(nc2C3CCCO3)Br,cphos-pd-g4,LiOTMS,DMSO,0
26237,c1cc(c(nc1)S(=O)(=O)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26238,CC(C)(C)OC(=O)N(CCN(C)C)Cc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,34.475
26239,c1c(cnc(n1)OC2CCNCC2)Br,cphos-pd-g4,LiOTMS,DMSO,21.775
26240,CC(C)(C)OC(=O)n1cc(c2c1ccnc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26241,CCc1c(cncc1Br)F,cphos-pd-g4,LiOTMS,DMSO,38.875
26242,COc1cc(ccc1Br)N,cphos-pd-g4,LiOTMS,DMSO,0.51
26243,COc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,33.205
26244,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1,cphos-pd-g4,LiOTMS,DMSO,11.19
26245,COC(=O)c1ccc(c(c1)N)Br,cphos-pd-g4,LiOTMS,DMSO,2.67
26246,CCOC(=O)C1CCC(=O)c2c1ccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26247,c1c(cnc(c1OCC(F)(F)F)N)Br,cphos-pd-g4,LiOTMS,DMSO,4.58
26248,CCn1c(nc2c1c3ccc(cc3nc2N)Br)CN4CCCC4=O,cphos-pd-g4,LiOTMS,DMSO,4.74
26249,c1cc(c(cc1Cl)C(=N)Cc2cc(ccc2Br)Cl)O,cphos-pd-g4,LiOTMS,DMSO,0
26250,COc1cc2c(cc1Br)cnc(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26251,c1cc(cc(c1)Br)Nc2nccc(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26252,CC(C)(C)OC(=O)Cn1c(cc(n1)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26253,COc1cccc(c1Br)F,cphos-pd-g4,LiOTMS,DMSO,3.49
26254,c1cc(c(c(c1C#N)F)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,11.64
26255,CC(C)(C)OC(=O)N[C@H](Cc1ccc(cc1)Br)CC(=O)O,cphos-pd-g4,LiOTMS,DMSO,32.14
26256,Cc1c(ccc2c1NC(=O)C2(OC)OC)Br,cphos-pd-g4,LiOTMS,DMSO,27.18
26257,c1cc(ccc1CN2CCNCC2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26258,CC(C)(C)[Si](c1ccccc1)(c2ccccc2)OCc3ccc(cc3)Br,cphos-pd-g4,LiOTMS,DMSO,19.945
26259,c1cc2c(cc1Br)occ2CC#N,cphos-pd-g4,LiOTMS,DMSO,10.83
26260,CC(C)(c1cc(cc2c1n[nH]c2)Br)O,cphos-pd-g4,LiOTMS,DMSO,2.685
26261,COC(=O)CCC1CC(c2cc(ccc2O1)Br)O,cphos-pd-g4,LiOTMS,DMSO,3.845
26262,c1ccc(cc1)n2c(=O)c3ccc(cc3[nH]c2=S)Br,cphos-pd-g4,LiOTMS,DMSO,0
26263,CC(C)(C)OC(=O)N1Cc2c(cccc2Br)C(C1)(F)F,cphos-pd-g4,LiOTMS,DMSO,37.21
26264,c1cc2c(c(cs2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,42.405
26265,c1cc2c(c(c1)Br)CN(C2=O)C3CCC(=O)NC3=O,cphos-pd-g4,LiOTMS,DMSO,0.715
26266,CC(C)(C)OC(=O)N1CCC2(CC1)CC(=O)c3cc(ccc3O2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26267,Cn1c(cc(n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,15.57
26268,CC1(C2CC[C@]13CS(=O)(=O)N(C3C2)C(=O)CCc4ccc(cc4)Br)C,cphos-pd-g4,LiOTMS,DMSO,0
26269,c1cc(cc(c1)Br)Cn2nccn2,cphos-pd-g4,LiOTMS,DMSO,35.065
26270,c1cc2c(cc1Br)c3c(ccnc3Cl)c(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26271,Cn1c2ccc(cc2cn1)Br,cphos-pd-g4,LiOTMS,DMSO,57.98
26272,c1cc(c(c(c1C#N)N)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
26273,COc1cc2ccc(cc2nn1)Br,cphos-pd-g4,LiOTMS,DMSO,57.01
26274,c1cc(c(nc1)[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,42.995
26275,c1cc(ccc1c2ncon2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26276,c1cc(ccc1C(=O)C2CC2(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,39.225
26277,CC12CC(c3n1c(c(c(=O)c3Br)OC)C(=O)N(C2)C)O,cphos-pd-g4,LiOTMS,DMSO,0
26278,c1ccc(cc1)CN2Cc3ccc(cc3C2)Br,cphos-pd-g4,LiOTMS,DMSO,32.48
26279,c1c2c([nH]nc2nc(n1)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
26280,c1cc(ccc1S(=O)(=O)CCN2CCC(CC2)O)Br,cphos-pd-g4,LiOTMS,DMSO,38.285
26281,c1cc2c(cc1Br)C(=O)CS2(=O)=O,cphos-pd-g4,LiOTMS,DMSO,53.295
26282,c1cc(ccc1C2CC3(C2)OCCO3)Br,cphos-pd-g4,LiOTMS,DMSO,34.62
26283,c1ccc(cc1)OCc2ccccc2Br,cphos-pd-g4,LiOTMS,DMSO,43.39
26284,COc1cc(cc(c1F)Br)OC2CC2,cphos-pd-g4,LiOTMS,DMSO,34.82
26285,c1cnc2c(nnn2c1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26286,c1cc(c(c(c1)Br)F)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,30.9
26287,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl,cphos-pd-g4,LiOTMS,DMSO,5.6
26288,CNC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
26289,Cc1c(c(nc(n1)N)C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26290,COc1cncc(c1Cl)Br,cphos-pd-g4,LiOTMS,DMSO,53.745
26291,c1c(cc(c2c1c([nH]n2)N)C(F)(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
26292,c1cn2cc(cnc2n1)Br,cphos-pd-g4,LiOTMS,DMSO,7.745
26293,c1cnccc1c2c(c[nH]n2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26294,c1cc(ccc1CCn2cnnc2)Br,cphos-pd-g4,LiOTMS,DMSO,31.305
26295,c1cc2c(cc1Br)c(no2)Cl,cphos-pd-g4,LiOTMS,DMSO,28.53
26296,CC(C)(C)OC(=O)N1CC(C1)Oc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,35.58
26297,COC(c1ccc(cc1)Br)C(=O)Nc2ccc(cc2)F,cphos-pd-g4,LiOTMS,DMSO,45.3
26298,c1cc2c(cc1Br)c(ncn2)NC3CC4(C3)CC(=O)C4,cphos-pd-g4,LiOTMS,DMSO,14.025
26299,CC(C)(C)OC(=O)n1cc(c2c1nccc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26300,CCC(=O)c1ccc(c(c1)Br)F,cphos-pd-g4,LiOTMS,DMSO,21.935
26301,c1ccc(cc1)CNc2cc(ccc2[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,28.84
26302,CC(C)(C)[C@@H]1COC(=N1)c2ccccc2Br,cphos-pd-g4,LiOTMS,DMSO,0
26303,c1c(cnc2c1CCc3cc(c(cc3C2=O)[N+](=O)[O-])Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
26304,c1cc(ccc1C(=O)CC#N)Br,cphos-pd-g4,LiOTMS,DMSO,42.14
26305,CC(C)(C)OC(=O)N1CCc2c1ccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,43.65
26306,COC(=O)c1cc(cc(c1)Br)S(=O)(=O)C,cphos-pd-g4,LiOTMS,DMSO,0
26307,c1cc2c(c([nH]n2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,0
26308,Cc1cc2nc(c(n2cc1F)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,9.07
26309,c1c2c(cc(c1Br)Cl)NC(=O)C2,cphos-pd-g4,LiOTMS,DMSO,0
26310,c1c(cc(c(c1C=O)O)[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,22
26311,c1cc(cc(c1)Br)C2CCC(=O)NC2,cphos-pd-g4,LiOTMS,DMSO,3.205
26312,C[C@@H]1CCCN1S(=O)(=O)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,52.99
26313,CC(=O)Cc1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,8.795
26314,c1c(sc(n1)CCC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,6.76
26315,CC(C)(c1ccc(cc1)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
26316,Cc1cccn2c1ncc2Br,cphos-pd-g4,LiOTMS,DMSO,0.435
26317,c1cc(ccc1C2OCCO2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26318,c1cc(ccc1N2C[C@@H](OC2=O)CO)Br,cphos-pd-g4,LiOTMS,DMSO,43.33
26319,c1ccc(c(c1)C(=O)Nc2ccccc2Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26320,c1(c(c(c(c(c1F)F)Br)F)F)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26321,Cc1ccnc(n1)Nc2cc(cc(c2)Br)C,cphos-pd-g4,LiOTMS,DMSO,0.64
26322,CSc1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,50.27
26323,CSc1ncc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,39.975
26324,c1cc(c(cc1Cl)S(=O)(=O)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26325,Cc1cc(cc(c1Br)C)OC2CCN(CC2)C(=O)OC(C)(C)C,cphos-pd-g4,LiOTMS,DMSO,0
26326,COc1cc(c(c(c1)Br)N)C(=O)NCc2ccc(cc2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26327,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,23.92
26328,c1cc(c2cnccc2c1N)Br,cphos-pd-g4,LiOTMS,DMSO,8.67
26329,c1ccc2c(c1)c3cc(ccc3o2)Br,cphos-pd-g4,LiOTMS,DMSO,62.11
26330,c1c(cnc2c1CC(=O)N2)Br,cphos-pd-g4,LiOTMS,DMSO,9.77
